id_a,id_b,short_a,short_b,label_a,label_b,same_label,mode_a,mode_b,activity_a,activity_b,clip_cosine,phash_sim,clip_minus_phash
7b731675-22bc-5aea-97b4-6e4257cc09e7,821a192e-e25b-5b99-b812-a92e3c26ede7,7b731675,821a192e,ontask,entertainment,0,guardian,guardian,browsing files in a directory,watching a youtube video,0.69338,0.578125,0.115255
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,b6206d50-c064-5090-8102-73c4b04213e5,5fa13f9b,b6206d50,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.692717,0.484375,0.208342
3f304421-40f7-5a0f-88f9-15e514c25442,8c0d8dba-5ca5-57d3-b833-d15dd082223e,3f304421,8c0d8dba,ontask,entertainment,0,session,guardian,using ChatGPT,reading a novel,0.69133,0.203125,0.488205
821a192e-e25b-5b99-b812-a92e3c26ede7,aa018a39-834b-5c92-9d4d-7d262ab0a940,821a192e,aa018a39,entertainment,ontask,0,guardian,guardian,watching a youtube video,Coding and running a script in a terminal,0.691258,0.65625,0.035008
8d1602df-d44b-56ed-a191-89ccd5740198,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,8d1602df,e2da4cd4,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,browsing a comment section on a website,0.691127,0.515625,0.175502
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,cace9eff-0bc6-5744-b39c-7c4d64f48c38,c2c524d7,cace9eff,ontask,entertainment,0,guardian,guardian,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",Watching a YouTube video of someone playing a video game (Expedition 33),0.691032,0.625,0.066032
61a4072b-3d43-5942-a0c8-798559da0890,e308367d-523f-508c-ac1f-7f817ec62188,61a4072b,e308367d,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,reading an article on zenn.dev,0.689974,0.546875,0.143099
446429a3-e27c-5596-89b7-1cc4f3387044,9564681e-3740-56c4-aebb-e91bbe5e8984,446429a3,9564681e,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Reading documentation and code,0.689925,0.65625,0.033675
8c0d8dba-5ca5-57d3-b833-d15dd082223e,eaa1fff2-4e54-5189-b894-6d46d636db4e,8c0d8dba,eaa1fff2,entertainment,entertainment,1,guardian,guardian,reading a novel,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.689049,0.328125,0.360924
821a192e-e25b-5b99-b812-a92e3c26ede7,9564681e-3740-56c4-aebb-e91bbe5e8984,821a192e,9564681e,entertainment,ontask,0,guardian,guardian,watching a youtube video,Reading documentation and code,0.68825,0.59375,0.0945
61a4072b-3d43-5942-a0c8-798559da0890,8fae381b-b939-561a-9b10-8ef4c18f1717,61a4072b,8fae381b,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.688066,0.46875,0.219316
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,e3548dcc-9539-5c64-9769-8a543bacffd1,5fa13f9b,e3548dcc,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.686427,0.3125,0.373927
710cf89d-f859-593e-a988-988f41bf6b0f,821a192e-e25b-5b99-b812-a92e3c26ede7,710cf89d,821a192e,ontask,entertainment,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",watching a youtube video,0.685888,0.65625,0.029638
61a4072b-3d43-5942-a0c8-798559da0890,821a192e-e25b-5b99-b812-a92e3c26ede7,61a4072b,821a192e,ontask,entertainment,0,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,watching a youtube video,0.68586,0.671875,0.013985
94d26614-4322-5882-b6e9-83f76884af64,e3548dcc-9539-5c64-9769-8a543bacffd1,94d26614,e3548dcc,ontask,entertainment,0,guardian,guardian,Browsing files in a folder named '01 Research',Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.685748,0.515625,0.170123
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,e308367d-523f-508c-ac1f-7f817ec62188,c1d0b2a7,e308367d,process,ontask,0,guardian,guardian,"Lock screen with time, date, weather, and wallpaper options",reading an article on zenn.dev,0.683653,0.375,0.308653
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,7b731675-22bc-5aea-97b4-6e4257cc09e7,4dbc4ff2,7b731675,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,browsing files in a directory,0.682677,0.484375,0.198302
8d1602df-d44b-56ed-a191-89ccd5740198,ea373ba7-f95b-5d22-a163-0df3518581f3,8d1602df,ea373ba7,entertainment,entertainment,1,guardian,session,Watching a YouTube video with subtitles and a streamer in the corner.,watching youtube video,0.682494,0.640625,0.041869
61a4072b-3d43-5942-a0c8-798559da0890,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,61a4072b,ad5aaf5f,ontask,ontask,1,guardian,guardian,Analyzing sheet music and musical structure in a Notion document,user is interacting with a blocked application or task manager,0.682326,0.703125,-0.020799
8c0d8dba-5ca5-57d3-b833-d15dd082223e,f543a490-cbee-51af-a579-2a0759c93f0f,8c0d8dba,f543a490,entertainment,ontask,0,guardian,session,reading a novel,shopping online,0.68134,0.234375,0.446965
4c16ed91-10cb-5fcd-90da-79eb1baceb33,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,4c16ed91,e2da4cd4,entertainment,ontask,0,guardian,guardian,reading manga for entertainment,browsing a comment section on a website,0.680538,0.53125,0.149288
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,5fa13f9b,ad5aaf5f,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,user is interacting with a blocked application or task manager,0.680455,0.390625,0.28983
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,b965f93d-4db1-5564-9979-60b274deb859,ad5aaf5f,b965f93d,ontask,entertainment,0,guardian,guardian,user is interacting with a blocked application or task manager,Browsing an adult website with many thumbnail images of adult content.,0.680138,0.671875,0.008263
446429a3-e27c-5596-89b7-1cc4f3387044,aa018a39-834b-5c92-9d4d-7d262ab0a940,446429a3,aa018a39,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Coding and running a script in a terminal,0.680013,0.65625,0.023763
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,5fa13f9b,e2da4cd4,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,browsing a comment section on a website,0.67743,0.40625,0.27118
446429a3-e27c-5596-89b7-1cc4f3387044,710cf89d-f859-593e-a988-988f41bf6b0f,446429a3,710cf89d,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",0.677399,0.46875,0.208649
b6206d50-c064-5090-8102-73c4b04213e5,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,b6206d50,bb6bb333,ontask,ontask,1,guardian,session,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.676507,0.53125,0.145257
446429a3-e27c-5596-89b7-1cc4f3387044,8330fdcc-f68b-5c52-9abf-30110fed1bae,446429a3,8330fdcc,ontask,process,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,browsing Google,0.67582,0.5625,0.11332
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,ea373ba7-f95b-5d22-a163-0df3518581f3,5c742c5b,ea373ba7,ontask,entertainment,0,session,session,listening to music,watching youtube video,0.674191,0.5,0.174191
446429a3-e27c-5596-89b7-1cc4f3387044,82e251b1-4374-54d7-b5aa-60f5774d6a50,446429a3,82e251b1,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,editing a resume in Overleaf,0.674177,0.515625,0.158552
821a192e-e25b-5b99-b812-a92e3c26ede7,ea373ba7-f95b-5d22-a163-0df3518581f3,821a192e,ea373ba7,entertainment,entertainment,1,guardian,session,watching a youtube video,watching youtube video,0.673228,0.671875,0.001353
710cf89d-f859-593e-a988-988f41bf6b0f,b6206d50-c064-5090-8102-73c4b04213e5,710cf89d,b6206d50,ontask,ontask,1,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.67232,0.53125,0.14107
446429a3-e27c-5596-89b7-1cc4f3387044,821a192e-e25b-5b99-b812-a92e3c26ede7,446429a3,821a192e,ontask,entertainment,0,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,watching a youtube video,0.672079,0.65625,0.015829
8c0d8dba-5ca5-57d3-b833-d15dd082223e,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,8c0d8dba,c1d0b2a7,entertainment,process,0,guardian,guardian,reading a novel,"Lock screen with time, date, weather, and wallpaper options",0.671646,0.71875,-0.047104
37433e1f-7e78-52bb-af11-18977670613a,8d1602df-d44b-56ed-a191-89ccd5740198,37433e1f,8d1602df,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,Watching a YouTube video with subtitles and a streamer in the corner.,0.671409,0.65625,0.015159
446429a3-e27c-5596-89b7-1cc4f3387044,7b53754b-34cb-5caa-bd5d-074bf0bff058,446429a3,7b53754b,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,0.671165,0.46875,0.202415
c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,e3548dcc-9539-5c64-9769-8a543bacffd1,c1d0b2a7,e3548dcc,process,entertainment,0,guardian,guardian,"Lock screen with time, date, weather, and wallpaper options",Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.670687,0.421875,0.248812
b965f93d-4db1-5564-9979-60b274deb859,eaa1fff2-4e54-5189-b894-6d46d636db4e,b965f93d,eaa1fff2,entertainment,entertainment,1,guardian,guardian,Browsing an adult website with many thumbnail images of adult content.,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.670063,0.59375,0.076313
3f304421-40f7-5a0f-88f9-15e514c25442,cace9eff-0bc6-5744-b39c-7c4d64f48c38,3f304421,cace9eff,ontask,entertainment,0,session,guardian,using ChatGPT,Watching a YouTube video of someone playing a video game (Expedition 33),0.669401,0.53125,0.138151
8c0d8dba-5ca5-57d3-b833-d15dd082223e,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,8c0d8dba,c2c524d7,entertainment,ontask,0,guardian,guardian,reading a novel,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.669304,0.421875,0.247429
bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,ea373ba7-f95b-5d22-a163-0df3518581f3,bb6bb333,ea373ba7,ontask,entertainment,0,session,session,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,watching youtube video,0.668084,0.578125,0.089959
7b731675-22bc-5aea-97b4-6e4257cc09e7,8c0d8dba-5ca5-57d3-b833-d15dd082223e,7b731675,8c0d8dba,ontask,entertainment,0,guardian,guardian,browsing files in a directory,reading a novel,0.667741,0.421875,0.245866
8c0d8dba-5ca5-57d3-b833-d15dd082223e,ffc8db33-1d0f-51a0-99e3-da6f730124d7,8c0d8dba,ffc8db33,entertainment,process,0,guardian,session,reading a novel,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.6676,0.34375,0.32385
ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,ad5aaf5f,c1d0b2a7,ontask,process,0,guardian,guardian,user is interacting with a blocked application or task manager,"Lock screen with time, date, weather, and wallpaper options",0.666133,0.5,0.166133
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,8c0d8dba-5ca5-57d3-b833-d15dd082223e,5fa13f9b,8c0d8dba,ontask,entertainment,0,guardian,guardian,The user is browsing files in a folder.,reading a novel,0.664913,0.703125,-0.038212
ea373ba7-f95b-5d22-a163-0df3518581f3,f543a490-cbee-51af-a579-2a0759c93f0f,ea373ba7,f543a490,entertainment,ontask,0,session,session,watching youtube video,shopping online,0.664658,0.625,0.039658
aa018a39-834b-5c92-9d4d-7d262ab0a940,cace9eff-0bc6-5744-b39c-7c4d64f48c38,aa018a39,cace9eff,ontask,entertainment,0,guardian,guardian,Coding and running a script in a terminal,Watching a YouTube video of someone playing a video game (Expedition 33),0.663572,0.515625,0.147947
94d26614-4322-5882-b6e9-83f76884af64,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,94d26614,e2da4cd4,ontask,ontask,1,guardian,guardian,Browsing files in a folder named '01 Research',browsing a comment section on a website,0.662806,0.453125,0.209681
61a4072b-3d43-5942-a0c8-798559da0890,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,61a4072b,bb6bb333,ontask,ontask,1,guardian,session,Analyzing sheet music and musical structure in a Notion document,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.662498,0.421875,0.240623
8d1602df-d44b-56ed-a191-89ccd5740198,c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,8d1602df,c2c524d7,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",0.661051,0.609375,0.051676
8330fdcc-f68b-5c52-9abf-30110fed1bae,b965f93d-4db1-5564-9979-60b274deb859,8330fdcc,b965f93d,process,entertainment,0,guardian,guardian,browsing Google,Browsing an adult website with many thumbnail images of adult content.,0.660992,0.640625,0.020367
e3548dcc-9539-5c64-9769-8a543bacffd1,ea373ba7-f95b-5d22-a163-0df3518581f3,e3548dcc,ea373ba7,entertainment,entertainment,1,guardian,session,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',watching youtube video,0.660823,0.65625,0.004573
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,b5906b35-2308-5dd5-995c-2c657973ab47,4dbc4ff2,b5906b35,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Coding on LeetCode,0.660817,0.46875,0.192067
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,9564681e-3740-56c4-aebb-e91bbe5e8984,4dbc4ff2,9564681e,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Reading documentation and code,0.660268,0.5,0.160268
821a192e-e25b-5b99-b812-a92e3c26ede7,de3069f6-79ac-5020-b5c8-aa7cbb97e11d,821a192e,de3069f6,entertainment,entertainment,1,guardian,guardian,watching a youtube video,Watching a video game stream (Baldur's Gate 3),0.65921,0.515625,0.143585
7b731675-22bc-5aea-97b4-6e4257cc09e7,cace9eff-0bc6-5744-b39c-7c4d64f48c38,7b731675,cace9eff,ontask,entertainment,0,guardian,guardian,browsing files in a directory,Watching a YouTube video of someone playing a video game (Expedition 33),0.65901,0.4375,0.22151
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,5fa13f9b,bb6bb333,ontask,ontask,1,guardian,session,The user is browsing files in a folder.,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.658353,0.421875,0.236478
ea373ba7-f95b-5d22-a163-0df3518581f3,ffc8db33-1d0f-51a0-99e3-da6f730124d7,ea373ba7,ffc8db33,entertainment,process,0,session,session,watching youtube video,"The user is searching for the English translation of ""学生协会"" (student association) on Google, with results from Wikipedia",0.658311,0.484375,0.173936
446429a3-e27c-5596-89b7-1cc4f3387044,e308367d-523f-508c-ac1f-7f817ec62188,446429a3,e308367d,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,reading an article on zenn.dev,0.658139,0.65625,0.001889
ea373ba7-f95b-5d22-a163-0df3518581f3,eaa1fff2-4e54-5189-b894-6d46d636db4e,ea373ba7,eaa1fff2,entertainment,entertainment,1,session,guardian,watching youtube video,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.657893,0.65625,0.001643
cace9eff-0bc6-5744-b39c-7c4d64f48c38,ea373ba7-f95b-5d22-a163-0df3518581f3,cace9eff,ea373ba7,entertainment,entertainment,1,guardian,session,Watching a YouTube video of someone playing a video game (Expedition 33),watching youtube video,0.656506,0.65625,0.000256
5c742c5b-29ee-5b52-8d56-d342cffbf8ea,b965f93d-4db1-5564-9979-60b274deb859,5c742c5b,b965f93d,ontask,entertainment,0,session,guardian,listening to music,Browsing an adult website with many thumbnail images of adult content.,0.655472,0.28125,0.374222
8d1602df-d44b-56ed-a191-89ccd5740198,aa018a39-834b-5c92-9d4d-7d262ab0a940,8d1602df,aa018a39,entertainment,ontask,0,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,Coding and running a script in a terminal,0.65514,0.4375,0.21764
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,4dbc4ff2,5fa13f9b,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,The user is browsing files in a folder.,0.654819,0.484375,0.170444
3f304421-40f7-5a0f-88f9-15e514c25442,ea373ba7-f95b-5d22-a163-0df3518581f3,3f304421,ea373ba7,ontask,entertainment,0,session,session,using ChatGPT,watching youtube video,0.653222,0.625,0.028222
710cf89d-f859-593e-a988-988f41bf6b0f,cace9eff-0bc6-5744-b39c-7c4d64f48c38,710cf89d,cace9eff,ontask,entertainment,0,guardian,guardian,"Using a focus agent application with options for breaks, entertainment, and tasks like translation.",Watching a YouTube video of someone playing a video game (Expedition 33),0.652894,0.609375,0.043519
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,ea373ba7-f95b-5d22-a163-0df3518581f3,c2c524d7,ea373ba7,ontask,entertainment,0,guardian,session,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",watching youtube video,0.652182,0.5,0.152182
5fa13f9b-04b1-5140-92d1-34d24fc8e3a8,61a4072b-3d43-5942-a0c8-798559da0890,5fa13f9b,61a4072b,ontask,ontask,1,guardian,guardian,The user is browsing files in a folder.,Analyzing sheet music and musical structure in a Notion document,0.651825,0.53125,0.120575
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,e308367d-523f-508c-ac1f-7f817ec62188,4dbc4ff2,e308367d,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,reading an article on zenn.dev,0.651479,0.59375,0.057729
37433e1f-7e78-52bb-af11-18977670613a,b965f93d-4db1-5564-9979-60b274deb859,37433e1f,b965f93d,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,Browsing an adult website with many thumbnail images of adult content.,0.651462,0.390625,0.260837
821a192e-e25b-5b99-b812-a92e3c26ede7,8330fdcc-f68b-5c52-9abf-30110fed1bae,821a192e,8330fdcc,entertainment,process,0,guardian,guardian,watching a youtube video,browsing Google,0.651314,0.5,0.151314
446429a3-e27c-5596-89b7-1cc4f3387044,b6206d50-c064-5090-8102-73c4b04213e5,446429a3,b6206d50,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,0.650213,0.46875,0.181463
446429a3-e27c-5596-89b7-1cc4f3387044,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,446429a3,ad5aaf5f,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,user is interacting with a blocked application or task manager,0.650036,0.5625,0.087536
821a192e-e25b-5b99-b812-a92e3c26ede7,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,821a192e,e2da4cd4,entertainment,ontask,0,guardian,guardian,watching a youtube video,browsing a comment section on a website,0.648966,0.390625,0.258341
b5906b35-2308-5dd5-995c-2c657973ab47,e3548dcc-9539-5c64-9769-8a543bacffd1,b5906b35,e3548dcc,ontask,entertainment,0,guardian,guardian,Coding on LeetCode,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.648923,0.640625,0.008298
c2c524d7-8d74-50f7-b4ef-3bb6b946ae82,cb3697f2-a459-574f-bb6c-e9ee2944b558,c2c524d7,cb3697f2,ontask,ontask,1,guardian,guardian,"The user is on the LeetCode website, working on a coding problem titled ""189. Rotate Array"". A secondary window, titled ",editing a UAV image for structural damage,0.648847,0.484375,0.164472
821a192e-e25b-5b99-b812-a92e3c26ede7,e3548dcc-9539-5c64-9769-8a543bacffd1,821a192e,e3548dcc,entertainment,entertainment,1,guardian,guardian,watching a youtube video,Reading a manga titled '青梅竹馬是墮入黑暗的聖女',0.648417,0.671875,-0.023458
b5906b35-2308-5dd5-995c-2c657973ab47,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,b5906b35,e2da4cd4,ontask,ontask,1,guardian,guardian,Coding on LeetCode,browsing a comment section on a website,0.648005,0.359375,0.28863
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,eaa1fff2-4e54-5189-b894-6d46d636db4e,4dbc4ff2,eaa1fff2,ontask,entertainment,0,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.647551,0.546875,0.100676
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,cb3697f2-a459-574f-bb6c-e9ee2944b558,4dbc4ff2,cb3697f2,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,editing a UAV image for structural damage,0.647218,0.625,0.022218
b5906b35-2308-5dd5-995c-2c657973ab47,bb6bb333-8c8f-5ea7-8de3-28f2c76b4b58,b5906b35,bb6bb333,ontask,ontask,1,guardian,session,Coding on LeetCode,The user is seeing a pop-up window titled 'FocusGuard Agent' with instructions in Chinese. The text indicates 'Rest ende,0.647187,0.6875,-0.040313
821a192e-e25b-5b99-b812-a92e3c26ede7,e308367d-523f-508c-ac1f-7f817ec62188,821a192e,e308367d,entertainment,ontask,0,guardian,guardian,watching a youtube video,reading an article on zenn.dev,0.646758,0.65625,-0.009492
7b53754b-34cb-5caa-bd5d-074bf0bff058,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,7b53754b,c1d0b2a7,ontask,process,0,guardian,guardian,Using an AI coding assistant (Cursor IDE) to review code changes and chat about development tasks.,"Lock screen with time, date, weather, and wallpaper options",0.646317,0.40625,0.240067
9564681e-3740-56c4-aebb-e91bbe5e8984,cace9eff-0bc6-5744-b39c-7c4d64f48c38,9564681e,cace9eff,ontask,entertainment,0,guardian,guardian,Reading documentation and code,Watching a YouTube video of someone playing a video game (Expedition 33),0.645149,0.578125,0.067024
821a192e-e25b-5b99-b812-a92e3c26ede7,ad5aaf5f-5a17-5eb8-bc9a-f614539a3972,821a192e,ad5aaf5f,entertainment,ontask,0,guardian,guardian,watching a youtube video,user is interacting with a blocked application or task manager,0.644994,0.625,0.019994
8330fdcc-f68b-5c52-9abf-30110fed1bae,ea373ba7-f95b-5d22-a163-0df3518581f3,8330fdcc,ea373ba7,process,entertainment,0,guardian,session,browsing Google,watching youtube video,0.644865,0.640625,0.00424
37433e1f-7e78-52bb-af11-18977670613a,cace9eff-0bc6-5744-b39c-7c4d64f48c38,37433e1f,cace9eff,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,Watching a YouTube video of someone playing a video game (Expedition 33),0.643824,0.640625,0.003199
3f304421-40f7-5a0f-88f9-15e514c25442,b965f93d-4db1-5564-9979-60b274deb859,3f304421,b965f93d,ontask,entertainment,0,session,guardian,using ChatGPT,Browsing an adult website with many thumbnail images of adult content.,0.643725,0.3125,0.331225
446429a3-e27c-5596-89b7-1cc4f3387044,8fae381b-b939-561a-9b10-8ef4c18f1717,446429a3,8fae381b,ontask,ontask,1,guardian,guardian,Viewing sheet music and listening to a song on MuseScore,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.643501,0.453125,0.190376
cace9eff-0bc6-5744-b39c-7c4d64f48c38,eaa1fff2-4e54-5189-b894-6d46d636db4e,cace9eff,eaa1fff2,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video of someone playing a video game (Expedition 33),"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.643406,0.59375,0.049656
821a192e-e25b-5b99-b812-a92e3c26ede7,94d26614-4322-5882-b6e9-83f76884af64,821a192e,94d26614,entertainment,ontask,0,guardian,guardian,watching a youtube video,Browsing files in a folder named '01 Research',0.641654,0.65625,-0.014596
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,aa018a39-834b-5c92-9d4d-7d262ab0a940,4dbc4ff2,aa018a39,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,Coding and running a script in a terminal,0.641554,0.4375,0.204054
b6206d50-c064-5090-8102-73c4b04213e5,e2da4cd4-88ce-57ef-b228-e44d2babaaaa,b6206d50,e2da4cd4,ontask,ontask,1,guardian,guardian,Working in a code editor (VS Code) dealing with a connection error and viewing technical documentation.,browsing a comment section on a website,0.640928,0.453125,0.187803
37433e1f-7e78-52bb-af11-18977670613a,8c0d8dba-5ca5-57d3-b833-d15dd082223e,37433e1f,8c0d8dba,ontask,entertainment,0,guardian,guardian,Using ChatGPT to write an email,reading a novel,0.640789,0.34375,0.297039
8fae381b-b939-561a-9b10-8ef4c18f1717,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,8fae381b,c1d0b2a7,ontask,process,0,guardian,guardian,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum","Lock screen with time, date, weather, and wallpaper options",0.640107,0.421875,0.218232
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,82e251b1-4374-54d7-b5aa-60f5774d6a50,4dbc4ff2,82e251b1,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,editing a resume in Overleaf,0.640081,0.671875,-0.031794
4dbc4ff2-0731-58c4-ad57-9e4391be4d29,8fae381b-b939-561a-9b10-8ef4c18f1717,4dbc4ff2,8fae381b,ontask,ontask,1,guardian,guardian,Participating in a video conference and viewing technical aerial imagery with bounding box annotations.,"The user is working in a code editor (Cursor/VS Code) with multiple panels showing Python code, terminal logs, and docum",0.63865,0.484375,0.154275
aa018a39-834b-5c92-9d4d-7d262ab0a940,b965f93d-4db1-5564-9979-60b274deb859,aa018a39,b965f93d,ontask,entertainment,0,guardian,guardian,Coding and running a script in a terminal,Browsing an adult website with many thumbnail images of adult content.,0.638103,0.359375,0.278728
3f304421-40f7-5a0f-88f9-15e514c25442,c1d0b2a7-4e4f-5de1-9f4d-eff1e063976a,3f304421,c1d0b2a7,ontask,process,0,session,guardian,using ChatGPT,"Lock screen with time, date, weather, and wallpaper options",0.637973,0.296875,0.341098
8d1602df-d44b-56ed-a191-89ccd5740198,eaa1fff2-4e54-5189-b894-6d46d636db4e,8d1602df,eaa1fff2,entertainment,entertainment,1,guardian,guardian,Watching a YouTube video with subtitles and a streamer in the corner.,"Searching for ""game"" related content on YouTube, with suggestions including ""game play"", ""game theory"", and ""Game Grumps",0.637895,0.640625,-0.00273
